IDчека,Дата и время,ИНН,IDПользователя,Товар,Бренд,Теги,Цена,Кол-во,Сумма,Кэшбэк 
028f9987d3918b0cd54eeed85bd2a900,08.01.2020 17:17,2310031475,cc05d0fdbe5eac311f46a1c3845b904f,jundo гель для мытья посуды сакура пл/бут с доз,,,154.0,1.0,154.0,
028f9987d3918b0cd54eeed85bd2a900,08.01.2020 17:17,2310031475,cc05d0fdbe5eac311f46a1c3845b904f,laf spa влаж салфет с аром зел чай 15шт:36,,салфетки влажные; красота и здоровье; личная гигиена,24.0,1.0,24.0,
028f9987d3918b0cd54eeed85bd2a900,08.01.2020 17:17,2310031475,cc05d0fdbe5eac311f46a1c3845b904f,loreal абсолютная нежность мицелярная вода 200мл,l'oreal,средство для снятия макияжа; мицеллярная вода; уход за лицом; красота и здоровье,128.3,1.0,128.3,
028f9987d3918b0cd54eeed85bd2a900,08.01.2020 17:17,2310031475,cc05d0fdbe5eac311f46a1c3845b904f,rexona дез спрей свеж бел цветы и личи жен150мл(,rexona,красота и здоровье; личная гигиена; дезодорант/антиперсперант,136.0,1.0,136.0,
028f9987d3918b0cd54eeed85bd2a900,08.01.2020 17:17,2310031475,cc05d0fdbe5eac311f46a1c3845b904f,влажные салфетки освеж с аром ромаш15шт:36,,,9.9,1.0,9.9,
028f9987d3918b0cd54eeed85bd2a900,08.01.2020 17:17,2310031475,cc05d0fdbe5eac311f46a1c3845b904f,колготки жен пьер карден бельфор 40 беж р2(эвитэ,,,171.0,2.0,342.0,
028f9987d3918b0cd54eeed85bd2a900,08.01.2020 17:17,2310031475,cc05d0fdbe5eac311f46a1c3845b904f,спонж для макияжа нг20 pd38223 сл(си):8/80,,,119.0,1.0,119.0,
029120c8c0fb7a186f4aa640b4403955,13.11.2019 14:25,2310031475,254661d22593a601dd45ade1a16f3718,"7up напит сил/газ 1,5л пэт(пепсико):6",,продукты; газированный напиток; напитки,60.0,1.0,60.0,
029120c8c0fb7a186f4aa640b4403955,13.11.2019 14:25,2310031475,254661d22593a601dd45ade1a16f3718,adidas get ready ант-т спрей жен 150мл(коти):6/24,,,157.42,1.0,157.42,
029120c8c0fb7a186f4aa640b4403955,13.11.2019 14:25,2310031475,254661d22593a601dd45ade1a16f3718,aqua minerale питьевая вода газ 1л пл/бут(пепсико):12,aqua minerale,,35.17,2.0,70.34,
029120c8c0fb7a186f4aa640b4403955,13.11.2019 14:25,2310031475,254661d22593a601dd45ade1a16f3718,bella perfecta violet deo прокладки с пов сет 10шт (тзмо):,bella,прокладки; личная гигиена; красота и здоровье,59.9,1.0,59.9,
029120c8c0fb7a186f4aa640b4403955,13.11.2019 14:25,2310031475,254661d22593a601dd45ade1a16f3718,"fanta напиток груша сил/газ 0,9л пл/бут(кока-кола):12",,,48.67,5.0,243.35,
029120c8c0fb7a186f4aa640b4403955,13.11.2019 14:25,2310031475,254661d22593a601dd45ade1a16f3718,finn crisp сухарики ориджинал ржан 200г к/уп(финн крипс):1,finn crisp,,99.0,1.0,99.0,
029120c8c0fb7a186f4aa640b4403955,13.11.2019 14:25,2310031475,254661d22593a601dd45ade1a16f3718,friskies корм д/кош сух киттен 2кг :6,,,269.0,1.0,269.0,
029120c8c0fb7a186f4aa640b4403955,13.11.2019 14:25,2310031475,254661d22593a601dd45ade1a16f3718,globus горошек зеленый нежный 425мл ж/б(бондюэль-кубань):1,,овощные; горошек; консервы; продукты,52.42,1.0,52.42,
029120c8c0fb7a186f4aa640b4403955,13.11.2019 14:25,2310031475,254661d22593a601dd45ade1a16f3718,kamis перец черный горошком 20г (камис) :20,,приправы и специи; продукты; бакалея,41.92,2.0,83.84,
029120c8c0fb7a186f4aa640b4403955,13.11.2019 14:25,2310031475,254661d22593a601dd45ade1a16f3718,nescafe dolce gusto caffe lungo кофе 16кпсл 112г(нестле):3,,кофе; завариваемые напитки; продукты,299.0,1.0,299.0,
029120c8c0fb7a186f4aa640b4403955,13.11.2019 14:25,2310031475,254661d22593a601dd45ade1a16f3718,nescafe gold кофе нат раствор сублим 130г д/п(нестле):8,,,219.0,2.0,438.0,
029120c8c0fb7a186f4aa640b4403955,13.11.2019 14:25,2310031475,254661d22593a601dd45ade1a16f3718,pantene pro-v шампунь доп объем 3в1 360мл(s c detergenti):,pantene,красота и здоровье; гигиена волос; шампунь для волос,179.0,1.0,179.0,17.9
029120c8c0fb7a186f4aa640b4403955,13.11.2019 14:25,2310031475,254661d22593a601dd45ade1a16f3718,papia туалетная бумага балийский цветок 3сл 8рул(хаят):7,,хозяйственные товары; бумага/салфетки; туалетная бумага,134.92,1.0,134.92,
029120c8c0fb7a186f4aa640b4403955,13.11.2019 14:25,2310031475,254661d22593a601dd45ade1a16f3718,апельсины отборные фасованные цена за 1кг,,,99.0,1.61,159.39,
029120c8c0fb7a186f4aa640b4403955,13.11.2019 14:25,2310031475,254661d22593a601dd45ade1a16f3718,бананы 1кг,,продукты; банан; фрукты; овощи/фрукты/ягоды,53.9,0.896,48.29,
029120c8c0fb7a186f4aa640b4403955,13.11.2019 14:25,2310031475,254661d22593a601dd45ade1a16f3718,батон горчичный нарез в/с 450г п/уп(энгельсский хк),,хлеб и сладости; хлеб; нарезной; продукты,38.17,1.0,38.17,
029120c8c0fb7a186f4aa640b4403955,13.11.2019 14:25,2310031475,254661d22593a601dd45ade1a16f3718,вкуснотеево ряженка 4% 900г тетра/топ(воронежский мк):6,вкуснотеево,ряженка; продукты; молоко/сыр/яйца,53.92,1.0,53.92,
029120c8c0fb7a186f4aa640b4403955,13.11.2019 14:25,2310031475,254661d22593a601dd45ade1a16f3718,винегрет классический (сп гм),,,189.0,0.692,130.79,
029120c8c0fb7a186f4aa640b4403955,13.11.2019 14:25,2310031475,254661d22593a601dd45ade1a16f3718,"вино ла петит шевалри кр п/сл 0,75л (франция си):6",,красное; вино; алкоголь,189.9,1.0,189.9,
029120c8c0fb7a186f4aa640b4403955,13.11.2019 14:25,2310031475,254661d22593a601dd45ade1a16f3718,грибы маринованные шампиньоны 250г пл/бан :6,,,112.27,1.0,112.27,
029120c8c0fb7a186f4aa640b4403955,13.11.2019 14:25,2310031475,254661d22593a601dd45ade1a16f3718,домик в деревне сливки стерил 10% 480г т/рекс (вбд):12,домик в деревне,сливки; молоко/сыр/яйца; продукты,69.9,3.0,209.7,
029120c8c0fb7a186f4aa640b4403955,13.11.2019 14:25,2310031475,254661d22593a601dd45ade1a16f3718,"из села удоево молоко ультрапаст 2,5% тфа 850г(энгельмк):1",,,47.92,12.0,575.04,
029120c8c0fb7a186f4aa640b4403955,13.11.2019 14:25,2310031475,254661d22593a601dd45ade1a16f3718,из села удоево творог 2% 180г фл/п(полезные продукты):8,,,40.8,2.0,81.6,
029120c8c0fb7a186f4aa640b4403955,13.11.2019 14:25,2310031475,254661d22593a601dd45ade1a16f3718,индилайт стейк из грудки индейки охл 525г(пензамолинвест):,,,199.0,1.0,199.0,
029120c8c0fb7a186f4aa640b4403955,13.11.2019 14:25,2310031475,254661d22593a601dd45ade1a16f3718,капуста белокочанная 1кг,,,12.9,1.244,16.05,
029120c8c0fb7a186f4aa640b4403955,13.11.2019 14:25,2310031475,254661d22593a601dd45ade1a16f3718,капуста пекинская 1кг,,,51.75,1.062,54.96,
029120c8c0fb7a186f4aa640b4403955,13.11.2019 14:25,2310031475,254661d22593a601dd45ade1a16f3718,капуста квашеная 500г пл/бан :6,,,44.92,1.0,44.92,
029120c8c0fb7a186f4aa640b4403955,13.11.2019 14:25,2310031475,254661d22593a601dd45ade1a16f3718,"колбаса молочная вар вязанка вар 0,5кг(ст колбасы):10",,мясо/рыба; продукты; колбаса,134.85,1.0,134.85,
029120c8c0fb7a186f4aa640b4403955,13.11.2019 14:25,2310031475,254661d22593a601dd45ade1a16f3718,креветки в/м в панцире цена за 1кг(в):4,,,199.0,2.074,412.73,
029120c8c0fb7a186f4aa640b4403955,13.11.2019 14:25,2310031475,254661d22593a601dd45ade1a16f3718,мука пшеничная хлебопекарная в/с 2кг :6,,бакалея; продукты; мука; пшеничная,39.9,1.0,39.9,
029120c8c0fb7a186f4aa640b4403955,13.11.2019 14:25,2310031475,254661d22593a601dd45ade1a16f3718,огурцы гладкие 1кг,,огурцы; овощи/фрукты/ягоды; продукты; овощи,72.9,0.97,70.71,
029120c8c0fb7a186f4aa640b4403955,13.11.2019 14:25,2310031475,254661d22593a601dd45ade1a16f3718,печенье марья 180г (брянконфи):20,,,22.42,1.0,22.42,
029120c8c0fb7a186f4aa640b4403955,13.11.2019 14:25,2310031475,254661d22593a601dd45ade1a16f3718,рот фронт конф батончики 250г(рот-фронт):10,рот фронт,кондитерские изделия; конфеты; продукты; хлеб и сладости,78.67,1.0,78.67,
029120c8c0fb7a186f4aa640b4403955,13.11.2019 14:25,2310031475,254661d22593a601dd45ade1a16f3718,русское море горбуша х/к балык особ ломтики 120г в/у(рм):6,,,149.9,1.0,149.9,
029120c8c0fb7a186f4aa640b4403955,13.11.2019 14:25,2310031475,254661d22593a601dd45ade1a16f3718,слобода майонез оливковый 67% 750г д/п(эфко):12,слобода,продукты; соус/майонез/кетчуп; майонез,64.9,2.0,129.8,
029120c8c0fb7a186f4aa640b4403955,13.11.2019 14:25,2310031475,254661d22593a601dd45ade1a16f3718,салат  кояш (сп гм),,,367.5,0.396,145.53,
029120c8c0fb7a186f4aa640b4403955,13.11.2019 14:25,2310031475,254661d22593a601dd45ade1a16f3718,салат сельдь под шубой (сп гм),,,249.0,0.304,75.7,
029120c8c0fb7a186f4aa640b4403955,13.11.2019 14:25,2310031475,254661d22593a601dd45ade1a16f3718,сахар белый кристаллический фас 1кг,,бакалея; сахар; продукты,24.5,1.0,24.5,
029120c8c0fb7a186f4aa640b4403955,13.11.2019 14:25,2310031475,254661d22593a601dd45ade1a16f3718,томаты 600г,,,91.3,1.0,91.3,
029120c8c0fb7a186f4aa640b4403955,13.11.2019 14:25,2310031475,254661d22593a601dd45ade1a16f3718,фрекен бок пакеты д/мус.10шт/60л/14мкн аром.(импэкс):20,,,42.9,1.0,42.9,
029120c8c0fb7a186f4aa640b4403955,13.11.2019 14:25,2310031475,254661d22593a601dd45ade1a16f3718,чечевица зеленая целая 400г п/уп(тд-холдинг):8,,,39.67,2.0,79.34,
029120c8c0fb7a186f4aa640b4403955,13.11.2019 14:25,2310031475,254661d22593a601dd45ade1a16f3718,я самая вл.салфетки освеж. 15шт (коттон клаб) :24,,хозяйственные товары; бумага/салфетки; салфетки,22.42,1.0,22.42,
029120c8c0fb7a186f4aa640b4403955,13.11.2019 14:25,2310031475,254661d22593a601dd45ade1a16f3718,яшкино печенье со сливочным кремом 182г м/уп(кдв):20,,кондитерские изделия; продукты; печенье; хлеб и сладости,19.9,2.0,39.8,
029120c8c0fb7a186f4aa640b4403955,13.11.2019 14:25,2310031475,254661d22593a601dd45ade1a16f3718,яйцо столовое со фас 30шт терм/уп:8,,молоко/сыр/яйца; яйцо; продукты; куриное,134.9,2.0,269.8,
02914f5121ff444f7f786c04737c5dc2,28.12.2019 10:58,2310031475,d70898f5c31f5bba9a2ffbc5fa27fdcc,always platinum ultra прокладки supe,always,личная гигиена; красота и здоровье; platinum; прокладки; quatro,79.0,1.0,79.0,82.9
0291b682b19d2009d5a32ba4b691cb9b,12.01.2020 16:46,7729355029,e008a9d1685e5c22ec6511316eec6bc6,комбинезон для девочек:розовый:8,,,95.67,1.0,95.67,
0291b682b19d2009d5a32ba4b691cb9b,12.01.2020 16:46,7729355029,e008a9d1685e5c22ec6511316eec6bc6,подгуз pampers active b-d 3 6-10,pampers,forp&g; подгузники/пеленки/салфетки; уход за ребенком; подгузники,307.0,1.0,307.0,30.7
0291b682b19d2009d5a32ba4b691cb9b,12.01.2020 16:46,7729355029,e008a9d1685e5c22ec6511316eec6bc6,салфетки влаж baby go 2*72шт цо0,,,32.66,2.0,65.32,
0291c8eb85bc8c3504a937aa1de665b7,27.12.2019 21:36,7728029110,9e5ff37ffd70954752146b0149012fdd,1537 мандарины 1кг,,,44.9,2.406,108.03,
0291c8eb85bc8c3504a937aa1de665b7,27.12.2019 21:36,7728029110,9e5ff37ffd70954752146b0149012fdd,2037765 мука старый оскол 2кг,,мука; бакалея; продукты,74.9,2.0,149.8,
0291c8eb85bc8c3504a937aa1de665b7,27.12.2019 21:36,7728029110,9e5ff37ffd70954752146b0149012fdd,2112309 прокладки naturella 8шт,naturella,прокладки; красота и здоровье; личная гигиена,77.9,1.0,77.9,
0291c8eb85bc8c3504a937aa1de665b7,27.12.2019 21:36,7728029110,9e5ff37ffd70954752146b0149012fdd,2141536 напиток bosca annversary 0.75л,,,299.9,1.0,299.9,
0291c8eb85bc8c3504a937aa1de665b7,27.12.2019 21:36,7728029110,9e5ff37ffd70954752146b0149012fdd,3264057 крем-мыло ушастый нянь 90г,ушастый нянь,мыло; уход за ребенком; средства для купания ребенка,29.9,1.0,29.9,
0291c8eb85bc8c3504a937aa1de665b7,27.12.2019 21:36,7728029110,9e5ff37ffd70954752146b0149012fdd,33015 карамель чупа чупс 17г,chupa chups,кондитерские изделия; продукты; хлеб и сладости; конфеты,16.9,2.0,33.8,
0291c8eb85bc8c3504a937aa1de665b7,27.12.2019 21:36,7728029110,9e5ff37ffd70954752146b0149012fdd,3305976 пакет перекресток майка 65х40см,перекресток,прочее; упаковка; пакеты,4.99,3.0,14.97,
0291c8eb85bc8c3504a937aa1de665b7,27.12.2019 21:36,7728029110,9e5ff37ffd70954752146b0149012fdd,3358517 бзмж творог агуша я сам 100г,агуша,детское питание; творог; молочные продукты детские,29.9,2.0,59.8,
0291c8eb85bc8c3504a937aa1de665b7,27.12.2019 21:36,7728029110,9e5ff37ffd70954752146b0149012fdd,3384812 сигареты winston xstyle пачка,,,138.0,1.0,138.0,
0291c8eb85bc8c3504a937aa1de665b7,27.12.2019 21:36,7728029110,9e5ff37ffd70954752146b0149012fdd,3408463 крем-гель palmolive 250мл,,,119.9,1.0,119.9,
0291c8eb85bc8c3504a937aa1de665b7,27.12.2019 21:36,7728029110,9e5ff37ffd70954752146b0149012fdd,3410665 бзмж творог агуша я сам! 100г,агуша,молочные продукты детские; творог; детское питание,29.9,2.0,59.8,
0291c8eb85bc8c3504a937aa1de665b7,27.12.2019 21:36,7728029110,9e5ff37ffd70954752146b0149012fdd,3415415 каша nestle овсяная 200г,nestle,детское питание; каша детская,114.9,1.0,114.9,
0291c8eb85bc8c3504a937aa1de665b7,27.12.2019 21:36,7728029110,9e5ff37ffd70954752146b0149012fdd,3430580 каша nestle кукуруз. 200г,,,114.9,1.0,114.9,
0291c8eb85bc8c3504a937aa1de665b7,27.12.2019 21:36,7728029110,9e5ff37ffd70954752146b0149012fdd,3447879 палочки vici крабовые 220г,vici,рыба; продукты; мясо/рыба; крабовые палочки,69.9,2.0,139.8,
0291c8eb85bc8c3504a937aa1de665b7,27.12.2019 21:36,7728029110,9e5ff37ffd70954752146b0149012fdd,3450513 бумага familia plus 12рул.,familia,,139.9,1.0,139.9,
0291c8eb85bc8c3504a937aa1de665b7,27.12.2019 21:36,7728029110,9e5ff37ffd70954752146b0149012fdd,3495897 зуб.щетка r.o.c.s. baby,rocs,красота и здоровье; зубная щетка; средней жесткости; уход за полостью рта,145.0,1.0,145.0,
0291c8eb85bc8c3504a937aa1de665b7,27.12.2019 21:36,7728029110,9e5ff37ffd70954752146b0149012fdd,3600030 зубная паста colgate 75мл,colgate,уход за полостью рта; зубная паста; красота и здоровье,319.0,1.0,319.0,
